Dates,Tickers,Data
20250521,FX.EURUSD.VOL::2Y::25DBF::MID,0.0032
20250422,FX.EURUSD.VOL::2Y::25DBF::MID,0.0039
20250522,FX.EURUSD.VOL::2Y::25DBF::MID,0.0031
20250423,FX.EURUSD.VOL::2Y::25DBF::MID,0.0036
20250523,FX.EURUSD.VOL::2Y::25DBF::MID,0.0032
20250424,FX.EURUSD.VOL::2Y::25DBF::MID,0.0036
20250224,FX.EURUSD.VOL::2Y::25DBF::MID,0.0031
20250324,FX.EURUSD.VOL::2Y::25DBF::MID,0.0034
20250425,FX.EURUSD.VOL::2Y::25DBF::MID,0.0033
20250225,FX.EURUSD.VOL::2Y::25DBF::MID,0.0031
20250325,FX.EURUSD.VOL::2Y::25DBF::MID,0.0033
20250226,FX.EURUSD.VOL::2Y::25DBF::MID,0.0031
20250326,FX.EURUSD.VOL::2Y::25DBF::MID,0.0034
20250526,FX.EURUSD.VOL::2Y::25DBF::MID,0.0032
20250227,FX.EURUSD.VOL::2Y::25DBF::MID,0.0031
20250327,FX.EURUSD.VOL::2Y::25DBF::MID,0.0034
20250527,FX.EURUSD.VOL::2Y::25DBF::MID,0.0032
20250428,FX.EURUSD.VOL::2Y::25DBF::MID,0.0033
20250228,FX.EURUSD.VOL::2Y::25DBF::MID,0.0032
20250328,FX.EURUSD.VOL::2Y::25DBF::MID,0.0035
20250528,FX.EURUSD.VOL::2Y::25DBF::MID,0.0031
20250429,FX.EURUSD.VOL::2Y::25DBF::MID,0.0033
20250529,FX.EURUSD.VOL::2Y::25DBF::MID,0.0031
20250430,FX.EURUSD.VOL::2Y::25DBF::MID,0.0033
20250530,FX.EURUSD.VOL::2Y::25DBF::MID,0.0031
20250331,FX.EURUSD.VOL::2Y::25DBF::MID,0.0036
20250401,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250501,FX.EURUSD.VOL::3M::25DBF::MID,0.0022
20250402,FX.EURUSD.VOL::3M::25DBF::MID,0.0026
20250602,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250502,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250403,FX.EURUSD.VOL::3M::25DBF::MID,0.003
20250303,FX.EURUSD.VOL::3M::25DBF::MID,0.0019
20250404,FX.EURUSD.VOL::3M::25DBF::MID,0.0033
20250304,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250305,FX.EURUSD.VOL::3M::25DBF::MID,0.0027
20250505,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250306,FX.EURUSD.VOL::3M::25DBF::MID,0.0027
20250506,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250407,FX.EURUSD.VOL::3M::25DBF::MID,0.0036
20250307,FX.EURUSD.VOL::3M::25DBF::MID,0.0025
20250507,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250408,FX.EURUSD.VOL::3M::25DBF::MID,0.0036
20250508,FX.EURUSD.VOL::3M::25DBF::MID,0.0022
20250409,FX.EURUSD.VOL::3M::25DBF::MID,0.0036
20250509,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250410,FX.EURUSD.VOL::3M::25DBF::MID,0.0037
20250310,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250411,FX.EURUSD.VOL::3M::25DBF::MID,0.0042
20250311,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250312,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250512,FX.EURUSD.VOL::3M::25DBF::MID,0.0019
20250313,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250513,FX.EURUSD.VOL::3M::25DBF::MID,0.0022
20250414,FX.EURUSD.VOL::3M::25DBF::MID,0.004
20250314,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250514,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250415,FX.EURUSD.VOL::3M::25DBF::MID,0.0037
20250515,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250416,FX.EURUSD.VOL::3M::25DBF::MID,0.0037
20250516,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250417,FX.EURUSD.VOL::3M::25DBF::MID,0.0033
20250317,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250418,FX.EURUSD.VOL::3M::25DBF::MID,0.0033
20250318,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250319,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250519,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250320,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250520,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250421,FX.EURUSD.VOL::3M::25DBF::MID,0.0035
20250321,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250521,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250422,FX.EURUSD.VOL::3M::25DBF::MID,0.0032
20250522,FX.EURUSD.VOL::3M::25DBF::MID,0.0022
20250423,FX.EURUSD.VOL::3M::25DBF::MID,0.0028
20250523,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250424,FX.EURUSD.VOL::3M::25DBF::MID,0.0028
20250224,FX.EURUSD.VOL::3M::25DBF::MID,0.0018
20250324,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250425,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250225,FX.EURUSD.VOL::3M::25DBF::MID,0.0018
20250325,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250226,FX.EURUSD.VOL::3M::25DBF::MID,0.0018
20250326,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250526,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250227,FX.EURUSD.VOL::3M::25DBF::MID,0.0019
20250327,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250527,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250428,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250228,FX.EURUSD.VOL::3M::25DBF::MID,0.0019
20250328,FX.EURUSD.VOL::3M::25DBF::MID,0.0022
20250528,FX.EURUSD.VOL::3M::25DBF::MID,0.0022
20250429,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250529,FX.EURUSD.VOL::3M::25DBF::MID,0.0022
20250430,FX.EURUSD.VOL::3M::25DBF::MID,0.0023
20250530,FX.EURUSD.VOL::3M::25DBF::MID,0.0021
20250331,FX.EURUSD.VOL::3M::25DBF::MID,0.0024
20250401,FX.EURUSD.VOL::1Y::10DRR::MID,-0.005
20250501,FX.EURUSD.VOL::1Y::10DRR::MID,0.0109
20250402,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0042
20250602,FX.EURUSD.VOL::1Y::10DRR::MID,0.0148
20250502,FX.EURUSD.VOL::1Y::10DRR::MID,0.0121
20250403,FX.EURUSD.VOL::1Y::10DRR::MID,-6.0E-4
20250303,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0258
20250404,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0033
20250304,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0226
20250305,FX.EURUSD.VOL::1Y::10DRR::MID,-0.016
20250505,FX.EURUSD.VOL::1Y::10DRR::MID,0.0129
20250306,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0145
20250506,FX.EURUSD.VOL::1Y::10DRR::MID,0.0131
20250407,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0034
20250307,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0147
20250507,FX.EURUSD.VOL::1Y::10DRR::MID,0.0128
20250408,FX.EURUSD.VOL::1Y::10DRR::MID,-0.004
20250508,FX.EURUSD.VOL::1Y::10DRR::MID,0.012
20250409,FX.EURUSD.VOL::1Y::10DRR::MID,6.0E-4
20250509,FX.EURUSD.VOL::1Y::10DRR::MID,0.0132
20250410,FX.EURUSD.VOL::1Y::10DRR::MID,0.0063
20250310,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0147
20250411,FX.EURUSD.VOL::1Y::10DRR::MID,0.0109
20250311,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0133
20250312,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0131
20250512,FX.EURUSD.VOL::1Y::10DRR::MID,0.0108
20250313,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0143
20250513,FX.EURUSD.VOL::1Y::10DRR::MID,0.012
20250414,FX.EURUSD.VOL::1Y::10DRR::MID,0.0116
20250314,FX.EURUSD.VOL::1Y::10DRR::MID,-0.014
20250514,FX.EURUSD.VOL::1Y::10DRR::MID,0.0165
20250415,FX.EURUSD.VOL::1Y::10DRR::MID,0.0094
20250515,FX.EURUSD.VOL::1Y::10DRR::MID,0.0177
20250416,FX.EURUSD.VOL::1Y::10DRR::MID,0.0124
20250516,FX.EURUSD.VOL::1Y::10DRR::MID,0.0168
20250417,FX.EURUSD.VOL::1Y::10DRR::MID,0.0122
20250317,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0137
20250418,FX.EURUSD.VOL::1Y::10DRR::MID,0.0123
20250318,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0132
20250319,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0127
20250519,FX.EURUSD.VOL::1Y::10DRR::MID,0.0187
20250320,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0142
20250520,FX.EURUSD.VOL::1Y::10DRR::MID,0.0182
20250421,FX.EURUSD.VOL::1Y::10DRR::MID,0.0138
20250321,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0132
20250521,FX.EURUSD.VOL::1Y::10DRR::MID,0.0193
20250422,FX.EURUSD.VOL::1Y::10DRR::MID,0.0128
20250522,FX.EURUSD.VOL::1Y::10DRR::MID,0.0179
20250423,FX.EURUSD.VOL::1Y::10DRR::MID,0.0117
20250523,FX.EURUSD.VOL::1Y::10DRR::MID,0.0158
20250424,FX.EURUSD.VOL::1Y::10DRR::MID,0.0125
20250224,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0261
20250324,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0125
20250425,FX.EURUSD.VOL::1Y::10DRR::MID,0.012
20250225,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0252
20250325,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0112
20250226,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0251
20250326,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0108
20250526,FX.EURUSD.VOL::1Y::10DRR::MID,0.0167
20250227,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0256
20250327,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0071
20250527,FX.EURUSD.VOL::1Y::10DRR::MID,0.0152
20250428,FX.EURUSD.VOL::1Y::10DRR::MID,0.0124
20250228,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0268
20250328,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0045
20250528,FX.EURUSD.VOL::1Y::10DRR::MID,0.0137
20250429,FX.EURUSD.VOL::1Y::10DRR::MID,0.013
20250529,FX.EURUSD.VOL::1Y::10DRR::MID,0.0144
20250430,FX.EURUSD.VOL::1Y::10DRR::MID,0.0125
20250530,FX.EURUSD.VOL::1Y::10DRR::MID,0.0142
20250331,FX.EURUSD.VOL::1Y::10DRR::MID,-0.0046
20250401,FX.EURUSD.VOL::2Y::10DBF::MID,0.0131
20250501,FX.EURUSD.VOL::2Y::10DBF::MID,0.0122
20250402,FX.EURUSD.VOL::2Y::10DBF::MID,0.0133
20250602,FX.EURUSD.VOL::2Y::10DBF::MID,0.0115
20250502,FX.EURUSD.VOL::2Y::10DBF::MID,0.0126
20250403,FX.EURUSD.VOL::2Y::10DBF::MID,0.0142
20250303,FX.EURUSD.VOL::2Y::10DBF::MID,0.012
20250404,FX.EURUSD.VOL::2Y::10DBF::MID,0.0154
20250304,FX.EURUSD.VOL::2Y::10DBF::MID,0.0132
20250305,FX.EURUSD.VOL::2Y::10DBF::MID,0.0134
20250505,FX.EURUSD.VOL::2Y::10DBF::MID,0.0126
20250306,FX.EURUSD.VOL::2Y::10DBF::MID,0.0138
20250506,FX.EURUSD.VOL::2Y::10DBF::MID,0.0127
20250407,FX.EURUSD.VOL::2Y::10DBF::MID,0.016
20250307,FX.EURUSD.VOL::2Y::10DBF::MID,0.0136
20250507,FX.EURUSD.VOL::2Y::10DBF::MID,0.012
20250408,FX.EURUSD.VOL::2Y::10DBF::MID,0.016
20250508,FX.EURUSD.VOL::2Y::10DBF::MID,0.0118
20250409,FX.EURUSD.VOL::2Y::10DBF::MID,0.0163
20250509,FX.EURUSD.VOL::2Y::10DBF::MID,0.0116
20250410,FX.EURUSD.VOL::2Y::10DBF::MID,0.0161
20250310,FX.EURUSD.VOL::2Y::10DBF::MID,0.013
20250411,FX.EURUSD.VOL::2Y::10DBF::MID,0.0169
20250311,FX.EURUSD.VOL::2Y::10DBF::MID,0.0133
20250312,FX.EURUSD.VOL::2Y::10DBF::MID,0.0128
20250512,FX.EURUSD.VOL::2Y::10DBF::MID,0.0109
20250313,FX.EURUSD.VOL::2Y::10DBF::MID,0.0128
20250513,FX.EURUSD.VOL::2Y::10DBF::MID,0.0117
20250414,FX.EURUSD.VOL::2Y::10DBF::MID,0.0166
20250314,FX.EURUSD.VOL::2Y::10DBF::MID,0.0127
20250514,FX.EURUSD.VOL::2Y::10DBF::MID,0.0118
20250415,FX.EURUSD.VOL::2Y::10DBF::MID,0.0159
20250515,FX.EURUSD.VOL::2Y::10DBF::MID,0.0118
20250416,FX.EURUSD.VOL::2Y::10DBF::MID,0.0155
20250516,FX.EURUSD.VOL::2Y::10DBF::MID,0.0121
20250417,FX.EURUSD.VOL::2Y::10DBF::MID,0.0145
20250317,FX.EURUSD.VOL::2Y::10DBF::MID,0.0126
20250418,FX.EURUSD.VOL::2Y::10DBF::MID,0.0145
20250318,FX.EURUSD.VOL::2Y::10DBF::MID,0.0125
20250319,FX.EURUSD.VOL::2Y::10DBF::MID,0.0125
20250519,FX.EURUSD.VOL::2Y::10DBF::MID,0.0121
20250320,FX.EURUSD.VOL::2Y::10DBF::MID,0.0125
20250520,FX.EURUSD.VOL::2Y::10DBF::MID,0.0121
20250421,FX.EURUSD.VOL::2Y::10DBF::MID,0.0148
20250321,FX.EURUSD.VOL::2Y::10DBF::MID,0.0126
20250521,FX.EURUSD.VOL::2Y::10DBF::MID,0.0121
20250422,FX.EURUSD.VOL::2Y::10DBF::MID,0.0143
20250522,FX.EURUSD.VOL::2Y::10DBF::MID,0.0117
20250423,FX.EURUSD.VOL::2Y::10DBF::MID,0.0131
20250523,FX.EURUSD.VOL::2Y::10DBF::MID,0.012
20250424,FX.EURUSD.VOL::2Y::10DBF::MID,0.0131
20250224,FX.EURUSD.VOL::2Y::10DBF::MID,0.0118
20250324,FX.EURUSD.VOL::2Y::10DBF::MID,0.0126
20250425,FX.EURUSD.VOL::2Y::10DBF::MID,0.0122
20250225,FX.EURUSD.VOL::2Y::10DBF::MID,0.0118
20250325,FX.EURUSD.VOL::2Y::10DBF::MID,0.0122
20250226,FX.EURUSD.VOL::2Y::10DBF::MID,0.0116
20250326,FX.EURUSD.VOL::2Y::10DBF::MID,0.0125
20250526,FX.EURUSD.VOL::2Y::10DBF::MID,0.012
20250227,FX.EURUSD.VOL::2Y::10DBF::MID,0.0118
20250327,FX.EURUSD.VOL::2Y::10DBF::MID,0.0126
20250527,FX.EURUSD.VOL::2Y::10DBF::MID,0.0119
20250428,FX.EURUSD.VOL::2Y::10DBF::MID,0.0121
20250228,FX.EURUSD.VOL::2Y::10DBF::MID,0.0121
20250328,FX.EURUSD.VOL::2Y::10DBF::MID,0.0125
20250528,FX.EURUSD.VOL::2Y::10DBF::MID,0.0116
20250429,FX.EURUSD.VOL::2Y::10DBF::MID,0.0123
20250529,FX.EURUSD.VOL::2Y::10DBF::MID,0.0116
20250430,FX.EURUSD.VOL::2Y::10DBF::MID,0.0124
20250530,FX.EURUSD.VOL::2Y::10DBF::MID,0.0115
20250331,FX.EURUSD.VOL::2Y::10DBF::MID,0.013
20250401,FX.EURUSD.VOL::9M::25DRR::MID,-0.0015
20250501,FX.EURUSD.VOL::9M::25DRR::MID,0.0065
20250402,FX.EURUSD.VOL::9M::25DRR::MID,-0.001
20250602,FX.EURUSD.VOL::9M::25DRR::MID,0.008
20250502,FX.EURUSD.VOL::9M::25DRR::MID,0.0067
20250403,FX.EURUSD.VOL::9M::25DRR::MID,0.0013
20250303,FX.EURUSD.VOL::9M::25DRR::MID,-0.012
20250404,FX.EURUSD.VOL::9M::25DRR::MID,-4.0E-4
20250304,FX.EURUSD.VOL::9M::25DRR::MID,-0.0107
20250305,FX.EURUSD.VOL::9M::25DRR::MID,-0.0072
20250505,FX.EURUSD.VOL::9M::25DRR::MID,0.0075
20250306,FX.EURUSD.VOL::9M::25DRR::MID,-0.0055
20250506,FX.EURUSD.VOL::9M::25DRR::MID,0.0077
20250407,FX.EURUSD.VOL::9M::25DRR::MID,-0.0011
20250307,FX.EURUSD.VOL::9M::25DRR::MID,-0.0057
20250507,FX.EURUSD.VOL::9M::25DRR::MID,0.0073
20250408,FX.EURUSD.VOL::9M::25DRR::MID,-0.0014
20250508,FX.EURUSD.VOL::9M::25DRR::MID,0.0066
20250409,FX.EURUSD.VOL::9M::25DRR::MID,8.0E-4
20250509,FX.EURUSD.VOL::9M::25DRR::MID,0.0072
20250410,FX.EURUSD.VOL::9M::25DRR::MID,0.0043
20250310,FX.EURUSD.VOL::9M::25DRR::MID,-0.0063
20250411,FX.EURUSD.VOL::9M::25DRR::MID,0.0062
20250311,FX.EURUSD.VOL::9M::25DRR::MID,-0.0052
20250312,FX.EURUSD.VOL::9M::25DRR::MID,-0.0055
20250512,FX.EURUSD.VOL::9M::25DRR::MID,0.0056
20250313,FX.EURUSD.VOL::9M::25DRR::MID,-0.0059
20250513,FX.EURUSD.VOL::9M::25DRR::MID,0.0067
20250414,FX.EURUSD.VOL::9M::25DRR::MID,0.006
20250314,FX.EURUSD.VOL::9M::25DRR::MID,-0.0058
20250514,FX.EURUSD.VOL::9M::25DRR::MID,0.0089
20250415,FX.EURUSD.VOL::9M::25DRR::MID,0.005
20250515,FX.EURUSD.VOL::9M::25DRR::MID,0.0094
20250416,FX.EURUSD.VOL::9M::25DRR::MID,0.0067
20250516,FX.EURUSD.VOL::9M::25DRR::MID,0.0089
20250417,FX.EURUSD.VOL::9M::25DRR::MID,0.0065
20250317,FX.EURUSD.VOL::9M::25DRR::MID,-0.0057
20250418,FX.EURUSD.VOL::9M::25DRR::MID,0.0068
20250318,FX.EURUSD.VOL::9M::25DRR::MID,-0.0053
20250319,FX.EURUSD.VOL::9M::25DRR::MID,-0.0053
20250519,FX.EURUSD.VOL::9M::25DRR::MID,0.0102
20250320,FX.EURUSD.VOL::9M::25DRR::MID,-0.0058
20250520,FX.EURUSD.VOL::9M::25DRR::MID,0.0095
20250421,FX.EURUSD.VOL::9M::25DRR::MID,0.0077
20250321,FX.EURUSD.VOL::9M::25DRR::MID,-0.0053
20250521,FX.EURUSD.VOL::9M::25DRR::MID,0.0107
20250422,FX.EURUSD.VOL::9M::25DRR::MID,0.0077
20250522,FX.EURUSD.VOL::9M::25DRR::MID,0.01
20250423,FX.EURUSD.VOL::9M::25DRR::MID,0.0072
20250523,FX.EURUSD.VOL::9M::25DRR::MID,0.0089
20250424,FX.EURUSD.VOL::9M::25DRR::MID,0.0077
20250224,FX.EURUSD.VOL::9M::25DRR::MID,-0.0122
20250324,FX.EURUSD.VOL::9M::25DRR::MID,-0.0053
20250425,FX.EURUSD.VOL::9M::25DRR::MID,0.0073
20250225,FX.EURUSD.VOL::9M::25DRR::MID,-0.0118
20250325,FX.EURUSD.VOL::9M::25DRR::MID,-0.0044
20250226,FX.EURUSD.VOL::9M::25DRR::MID,-0.0117
20250326,FX.EURUSD.VOL::9M::25DRR::MID,-0.0043
20250526,FX.EURUSD.VOL::9M::25DRR::MID,0.009
20250227,FX.EURUSD.VOL::9M::25DRR::MID,-0.0119
20250327,FX.EURUSD.VOL::9M::25DRR::MID,-0.0028
20250527,FX.EURUSD.VOL::9M::25DRR::MID,0.008
20250428,FX.EURUSD.VOL::9M::25DRR::MID,0.0075
20250228,FX.EURUSD.VOL::9M::25DRR::MID,-0.0126
20250328,FX.EURUSD.VOL::9M::25DRR::MID,-0.0014
20250528,FX.EURUSD.VOL::9M::25DRR::MID,0.0074
20250429,FX.EURUSD.VOL::9M::25DRR::MID,0.0075
20250529,FX.EURUSD.VOL::9M::25DRR::MID,0.0079
20250430,FX.EURUSD.VOL::9M::25DRR::MID,0.0072
20250530,FX.EURUSD.VOL::9M::25DRR::MID,0.0077
20250331,FX.EURUSD.VOL::9M::25DRR::MID,-9.0E-4
20250401,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0012
20250501,FX.EURUSD.VOL::20Y::10DRR::MID,0.014
20250402,FX.EURUSD.VOL::20Y::10DRR::MID,-3.0E-4
20250602,FX.EURUSD.VOL::20Y::10DRR::MID,0.0177
20250502,FX.EURUSD.VOL::20Y::10DRR::MID,0.015
20250403,FX.EURUSD.VOL::20Y::10DRR::MID,0.0035
20250303,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0202
20250404,FX.EURUSD.VOL::20Y::10DRR::MID,7.0E-4
20250304,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0177
20250305,FX.EURUSD.VOL::20Y::10DRR::MID,-0.012
20250505,FX.EURUSD.VOL::20Y::10DRR::MID,0.016
20250306,FX.EURUSD.VOL::20Y::10DRR::MID,-0.009
20250506,FX.EURUSD.VOL::20Y::10DRR::MID,0.0165
20250407,FX.EURUSD.VOL::20Y::10DRR::MID,3.0E-4
20250307,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0097
20250507,FX.EURUSD.VOL::20Y::10DRR::MID,0.0157
20250408,FX.EURUSD.VOL::20Y::10DRR::MID,-7.0E-4
20250508,FX.EURUSD.VOL::20Y::10DRR::MID,0.0148
20250409,FX.EURUSD.VOL::20Y::10DRR::MID,0.004
20250509,FX.EURUSD.VOL::20Y::10DRR::MID,0.0162
20250410,FX.EURUSD.VOL::20Y::10DRR::MID,0.0097
20250310,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0102
20250411,FX.EURUSD.VOL::20Y::10DRR::MID,0.0127
20250311,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0083
20250312,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0088
20250512,FX.EURUSD.VOL::20Y::10DRR::MID,0.0132
20250313,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0095
20250513,FX.EURUSD.VOL::20Y::10DRR::MID,0.015
20250414,FX.EURUSD.VOL::20Y::10DRR::MID,0.0125
20250314,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0088
20250514,FX.EURUSD.VOL::20Y::10DRR::MID,0.0188
20250415,FX.EURUSD.VOL::20Y::10DRR::MID,0.0112
20250515,FX.EURUSD.VOL::20Y::10DRR::MID,0.02
20250416,FX.EURUSD.VOL::20Y::10DRR::MID,0.0143
20250516,FX.EURUSD.VOL::20Y::10DRR::MID,0.019
20250417,FX.EURUSD.VOL::20Y::10DRR::MID,0.014
20250317,FX.EURUSD.VOL::20Y::10DRR::MID,-0.009
20250418,FX.EURUSD.VOL::20Y::10DRR::MID,0.014
20250318,FX.EURUSD.VOL::20Y::10DRR::MID,-0.008
20250319,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0083
20250519,FX.EURUSD.VOL::20Y::10DRR::MID,0.0212
20250320,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0093
20250520,FX.EURUSD.VOL::20Y::10DRR::MID,0.0202
20250421,FX.EURUSD.VOL::20Y::10DRR::MID,0.0157
20250321,FX.EURUSD.VOL::20Y::10DRR::MID,-0.008
20250521,FX.EURUSD.VOL::20Y::10DRR::MID,0.0225
20250422,FX.EURUSD.VOL::20Y::10DRR::MID,0.016
20250522,FX.EURUSD.VOL::20Y::10DRR::MID,0.021
20250423,FX.EURUSD.VOL::20Y::10DRR::MID,0.015
20250523,FX.EURUSD.VOL::20Y::10DRR::MID,0.0193
20250424,FX.EURUSD.VOL::20Y::10DRR::MID,0.0157
20250224,FX.EURUSD.VOL::20Y::10DRR::MID,-0.021
20250324,FX.EURUSD.VOL::20Y::10DRR::MID,-0.008
20250425,FX.EURUSD.VOL::20Y::10DRR::MID,0.0148
20250225,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0195
20250325,FX.EURUSD.VOL::20Y::10DRR::MID,-0.006
20250226,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0198
20250326,FX.EURUSD.VOL::20Y::10DRR::MID,-0.006
20250526,FX.EURUSD.VOL::20Y::10DRR::MID,0.0198
20250227,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0202
20250327,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0035
20250527,FX.EURUSD.VOL::20Y::10DRR::MID,0.018
20250428,FX.EURUSD.VOL::20Y::10DRR::MID,0.0155
20250228,FX.EURUSD.VOL::20Y::10DRR::MID,-0.021
20250328,FX.EURUSD.VOL::20Y::10DRR::MID,-7.0E-4
20250528,FX.EURUSD.VOL::20Y::10DRR::MID,0.017
20250429,FX.EURUSD.VOL::20Y::10DRR::MID,0.0155
20250529,FX.EURUSD.VOL::20Y::10DRR::MID,0.017
20250430,FX.EURUSD.VOL::20Y::10DRR::MID,0.0152
20250530,FX.EURUSD.VOL::20Y::10DRR::MID,0.017
20250331,FX.EURUSD.VOL::20Y::10DRR::MID,-0.0012
20250401,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250501,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250402,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250602,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250502,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250403,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250303,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250404,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250304,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250305,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250505,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250306,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250506,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250407,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250307,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250507,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250408,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250508,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250409,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250509,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250410,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250310,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250411,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250311,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250312,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250512,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250313,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250513,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250414,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250314,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250514,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250415,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
20250515,FX.EURUSD.VOL::20Y::25DBF::MID,0.003
