Dates,Tickers,Expiry,Tenor,Data
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::1Y::NORMAL.MID,7Y,1Y,0.00765
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::1Y::NORMAL.MID,7Y,1Y,0.007892
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::1Y::NORMAL.MID,7Y,1Y,0.007578
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::1Y::NORMAL.MID,7Y,1Y,0.007957
20250401,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007251
20250501,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007207
20250402,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007236
20250602,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007071
20250502,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007216
20250403,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007284
20250303,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007149
20250404,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007357
20250304,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007206
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007319
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007223
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007334
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007159
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007401
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007337
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007135
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007277
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007089
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007326
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007115
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.00725
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007331
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007269
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007404
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007403
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007145
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007334
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007134
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007243
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007334
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007137
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007237
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.00711
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007223
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007118
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007171
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007318
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007187
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007302
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007247
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007128
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007179
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007153
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007189
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007207
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007129
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007235
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007096
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007188
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007085
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007133
20250224,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007048
20250324,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007234
20250425,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007141
20250225,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007101
20250325,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.00727
20250226,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.0071
20250326,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007237
20250526,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007089
20250227,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007102
20250327,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007254
20250527,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007082
20250428,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007153
20250228,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.00714
20250328,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007288
20250528,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007087
20250429,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007184
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007087
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007198
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.00706
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::2Y::NORMAL.MID,15Y,2Y,0.007267
20250401,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008067
20250501,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007636
20250402,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008033
20250602,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.00723
20250502,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007662
20250403,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.00813
20250303,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007637
20250404,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.00841
20250304,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007883
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.00817
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007656
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008297
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007682
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008615
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008182
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007654
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008234
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007524
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008485
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007553
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008235
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008195
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008299
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008433
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008502
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007638
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008458
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007603
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.00813
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008388
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007574
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008044
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007645
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008023
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.00758
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007917
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008241
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007899
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008131
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008069
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007601
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007986
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007586
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.00792
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008122
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007606
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007961
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007567
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007753
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007609
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007641
20250224,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007428
20250324,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008054
20250425,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007561
20250225,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007508
20250325,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008088
20250226,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007503
20250326,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007979
20250526,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007611
20250227,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007481
20250327,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008096
20250527,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007532
20250428,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007624
20250228,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007538
20250328,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008072
20250528,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007412
20250429,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007634
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007325
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.00765
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.007263
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::5Y::NORMAL.MID,18M,5Y,0.008125
20250401,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007805
20250501,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007424
20250402,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007772
20250602,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.00724
20250502,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007457
20250403,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007851
20250303,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007475
20250404,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008105
20250304,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007709
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007984
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007458
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008163
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007469
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008297
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008021
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007445
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007983
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.00732
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008223
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007368
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007966
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.00806
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008059
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008303
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008329
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007476
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008289
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007444
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007883
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008174
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007454
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007794
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007516
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007789
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007503
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007682
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.008025
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007671
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007912
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007864
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007561
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007754
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007544
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007692
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007827
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007549
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007721
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007517
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.00756
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007549
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.00743
20250224,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007279
20250324,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007796
20250425,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007359
20250225,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.00733
20250325,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007848
20250226,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007324
20250326,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007764
20250526,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007541
20250227,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::9Y::NORMAL.MID,18M,9Y,0.007293
